ReportType,fieldname,FieldCode,District,DispositionDate,OilUsed,GasUsed,GasBlown,ReportedOrEstimated
OG110D,Cienaga Canyon,146,Inland,2021-03-31 00:00:00,0,2942,0,Reported
OG110D,Cienaga Canyon,146,Inland,2021-04-30 00:00:00,0,2717,0,Reported
OG110D,Cienaga Canyon,146,Inland,2021-05-31 00:00:00,0,3530,0,Reported
OG110D,Coalinga,150,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Coalinga,150,Inland,2021-01-31 00:00:00,0,18842,0,Reported
OG110D,Coalinga,150,Inland,2021-01-31 00:00:00,0,21294,0,Reported
OG110D,Coalinga,150,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Coalinga,150,Inland,2021-02-28 00:00:00,0,17676,0,Reported
OG110D,Coalinga,150,Inland,2021-02-28 00:00:00,0,19140,0,Reported
OG110D,Coalinga,150,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Coalinga,150,Inland,2021-03-31 00:00:00,0,20201,0,Reported
OG110D,Coalinga,150,Inland,2021-03-31 00:00:00,0,20917,0,Reported
OG110D,Coalinga,150,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Coalinga,150,Inland,2021-04-30 00:00:00,0,19629,0,Reported
OG110D,Coalinga,150,Inland,2021-04-30 00:00:00,0,19716,0,Reported
OG110D,Coalinga,150,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Coalinga,150,Inland,2021-05-31 00:00:00,0,20681,0,Reported
OG110D,Coalinga,150,Inland,2021-05-31 00:00:00,0,22531,0,Reported
OG110D,Coalinga,150,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Coalinga,150,Inland,2021-06-30 00:00:00,0,18733,0,Reported
OG110D,Coalinga,150,Inland,2021-06-30 00:00:00,0,22686,0,Reported
OG110D,Coalinga,150,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Coalinga,150,Inland,2021-07-31 00:00:00,0,20326,0,Reported
OG110D,Coalinga,150,Inland,2021-07-31 00:00:00,0,22507,0,Reported
OG110D,Coles Levee  North,156,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Coles Levee  North,156,Inland,2021-01-31 00:00:00,0,1424,147,Reported
OG110D,Coles Levee  North,156,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Coles Levee  North,156,Inland,2021-02-28 00:00:00,0,1371,195,Reported
OG110D,Coles Levee  North,156,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Coles Levee  North,156,Inland,2021-03-31 00:00:00,0,1628,203,Reported
OG110D,Coles Levee  North,156,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Coles Levee  North,156,Inland,2021-04-30 00:00:00,0,1422,20,Reported
OG110D,Coles Levee  North,156,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Coles Levee  North,156,Inland,2021-05-31 00:00:00,0,1561,20,Reported
OG110D,Coles Levee  North,156,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Coles Levee  North,156,Inland,2021-06-30 00:00:00,0,1399,17,Reported
OG110D,Coles Levee  North,156,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Coles Levee  South,158,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Coles Levee  South,158,Inland,2021-01-31 00:00:00,0,7349,28,Reported
OG110D,Coles Levee  South,158,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Coles Levee  South,158,Inland,2021-02-28 00:00:00,0,6595,41,Reported
OG110D,Coles Levee  South,158,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Coles Levee  South,158,Inland,2021-03-31 00:00:00,0,7328,45,Reported
OG110D,Coles Levee  South,158,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Coles Levee  South,158,Inland,2021-04-30 00:00:00,0,6470,4,Reported
OG110D,Coles Levee  South,158,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Coles Levee  South,158,Inland,2021-05-31 00:00:00,0,7102,4,Reported
OG110D,Coles Levee  South,158,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Coles Levee  South,158,Inland,2021-06-30 00:00:00,0,6443,4,Reported
OG110D,Coles Levee  South,158,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Compton Landing Gas,162,Northern,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Compton Landing Gas,162,Northern,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Compton Landing Gas,162,Northern,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Compton Landing Gas,162,Northern,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Compton Landing Gas,162,Northern,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Coyote  East,178,Southern,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Coyote  East,178,Southern,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Coyote  East,178,Southern,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Coyote  East,178,Southern,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Coyote  East,178,Southern,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Cymric,190,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Cymric,190,Inland,2021-01-31 00:00:00,0,305,0,Reported
OG110D,Cymric,190,Inland,2021-01-31 00:00:00,0,41335,0,Reported
OG110D,Cymric,190,Inland,2021-01-31 00:00:00,0,95428,15381,Reported
OG110D,Cymric,190,Inland,2021-01-31 00:00:00,0,466956,155,Reported
OG110D,Cymric,190,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Cymric,190,Inland,2021-02-28 00:00:00,0,305,0,Reported
OG110D,Cymric,190,Inland,2021-02-28 00:00:00,0,38070,0,Reported
OG110D,Cymric,190,Inland,2021-02-28 00:00:00,0,77677,12764,Reported
OG110D,Cymric,190,Inland,2021-02-28 00:00:00,0,428278,138,Reported
OG110D,Cymric,190,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Cymric,190,Inland,2021-03-31 00:00:00,0,305,0,Reported
OG110D,Cymric,190,Inland,2021-03-31 00:00:00,0,44839,0,Reported
OG110D,Cymric,190,Inland,2021-03-31 00:00:00,0,91812,12646,Reported
OG110D,Cymric,190,Inland,2021-03-31 00:00:00,0,459803,153,Reported
OG110D,Cymric,190,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Cymric,190,Inland,2021-04-30 00:00:00,0,305,0,Reported
OG110D,Cymric,190,Inland,2021-04-30 00:00:00,0,42836,0,Reported
OG110D,Cymric,190,Inland,2021-04-30 00:00:00,0,77519,10789,Reported
OG110D,Cymric,190,Inland,2021-04-30 00:00:00,0,380699,147,Reported
OG110D,Cymric,190,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Cymric,190,Inland,2021-05-31 00:00:00,0,50,0,Reported
OG110D,Cymric,190,Inland,2021-05-31 00:00:00,0,305,0,Reported
OG110D,Cymric,190,Inland,2021-05-31 00:00:00,0,40662,0,Reported
OG110D,Cymric,190,Inland,2021-05-31 00:00:00,0,72440,7436,Reported
OG110D,Cymric,190,Inland,2021-05-31 00:00:00,0,402704,152,Reported
OG110D,Cymric,190,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Cymric,190,Inland,2021-06-30 00:00:00,0,305,0,Reported
OG110D,Cymric,190,Inland,2021-06-30 00:00:00,0,38436,0,Reported
OG110D,Cymric,190,Inland,2021-06-30 00:00:00,0,62941,7065,Reported
OG110D,Cymric,190,Inland,2021-06-30 00:00:00,0,368856,146,Reported
OG110D,Cymric,190,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Cymric,190,Inland,2021-07-31 00:00:00,0,38782,0,Reported
OG110D,Cymric,190,Inland,2021-07-31 00:00:00,0,402704,152,Reported
OG110D,Deer Creek,194,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Deer Creek,194,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Deer Creek,194,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Deer Creek,194,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Deer Creek,194,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Deer Creek,194,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Deer Creek,194,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Del Valle,198,Coastal,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Del Valle,198,Coastal,2021-01-31 00:00:00,0,2,0,Reported
OG110D,Del Valle,198,Coastal,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Del Valle,198,Coastal,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Del Valle,198,Coastal,2021-03-31 00:00:00,0,16,0,Reported
OG110D,Del Valle,198,Coastal,2021-04-30 00:00:00,0,7,0,Reported
OG110D,Del Valle,198,Coastal,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Denverton Creek Gas,202,Northern,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Denverton Creek Gas,202,Northern,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Denverton Creek Gas,202,Northern,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Denverton Creek Gas,202,Northern,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Denverton Creek Gas,202,Northern,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Devils Den,204,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Devils Den,204,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Devils Den,204,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Devils Den,204,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Devils Den,204,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Devils Den,204,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Dominguez,208,Southern,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Dominguez,208,Southern,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Dominguez,208,Southern,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Dominguez,208,Southern,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Dominguez,208,Southern,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Dominguez,208,Southern,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Dominguez,208,Southern,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Dutch Slough Gas,218,Northern,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Dutch Slough Gas,218,Northern,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Dutch Slough Gas,218,Northern,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Dutch Slough Gas,218,Northern,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Dutch Slough Gas,218,Northern,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Dyer Creek,220,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Dyer Creek,220,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Edison,222,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Edison,222,Inland,2021-01-31 00:00:00,0,17,86,Reported
OG110D,Edison,222,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Edison,222,Inland,2021-02-28 00:00:00,0,15,78,Reported
OG110D,Edison,222,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Edison,222,Inland,2021-03-31 00:00:00,0,17,109,Reported
OG110D,Edison,222,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Edison,222,Inland,2021-04-30 00:00:00,0,16,172,Reported
OG110D,Edison,222,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Edison,222,Inland,2021-05-31 00:00:00,0,17,218,Reported
OG110D,Edison,222,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Edison,222,Inland,2021-06-30 00:00:00,0,16,0,Reported
OG110D,Edison,222,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Edison  Northeast,224,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Edison  Northeast,224,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Edison  Northeast,224,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Edison  Northeast,224,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Edison  Northeast,224,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Edison  Northeast,224,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,El Segundo,232,Southern,2021-01-31 00:00:00,0,419,0,Reported
OG110D,El Segundo,232,Southern,2021-02-28 00:00:00,0,365,0,Reported
OG110D,El Segundo,232,Southern,2021-03-31 00:00:00,0,419,0,Reported
OG110D,El Segundo,232,Southern,2021-04-30 00:00:00,0,405,0,Reported
OG110D,El Segundo,232,Southern,2021-05-31 00:00:00,0,54,0,Reported
OG110D,El Segundo,232,Southern,2021-06-30 00:00:00,0,365,0,Reported
OG110D,Elk Hills,228,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Elk Hills,228,Inland,2021-01-31 00:00:00,0,132845,10754,Reported
OG110D,Elk Hills,228,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Elk Hills,228,Inland,2021-02-28 00:00:00,0,108478,14313,Reported
OG110D,Elk Hills,228,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Elk Hills,228,Inland,2021-03-31 00:00:00,0,142079,16935,Reported
OG110D,Elk Hills,228,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Elk Hills,228,Inland,2021-04-30 00:00:00,0,123468,1598,Reported
OG110D,Elk Hills,228,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Elk Hills,228,Inland,2021-05-31 00:00:00,0,165188,1564,Reported
OG110D,Elk Hills,228,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Elk Hills,228,Inland,2021-06-30 00:00:00,0,130525,1449,Reported
OG110D,Elk Hills,228,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Esperanza,240,Southern,2021-01-31 00:00:00,0,29,0,Reported
OG110D,Esperanza,240,Southern,2021-02-28 00:00:00,0,61,0,Reported
OG110D,Esperanza,240,Southern,2021-03-31 00:00:00,0,49,0,Reported
OG110D,Esperanza,240,Southern,2021-04-30 00:00:00,0,73,0,Reported
OG110D,Esperanza,240,Southern,2021-05-31 00:00:00,0,41,0,Reported
OG110D,Esperanza,240,Southern,2021-06-30 00:00:00,0,5,0,Reported
OG110D,Eureka Canyon,242,Coastal,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Fillmore,246,Coastal,2021-01-31 00:00:00,0,0,0,Reported
OG110D,French Camp Gas,254,Northern,2021-01-31 00:00:00,0,2818,0,Reported
OG110D,French Camp Gas,254,Northern,2021-02-28 00:00:00,0,2545,0,Reported
OG110D,French Camp Gas,254,Northern,2021-03-31 00:00:00,0,1724,0,Reported
OG110D,French Camp Gas,254,Northern,2021-04-30 00:00:00,0,540,0,Reported
OG110D,French Camp Gas,254,Northern,2021-05-31 00:00:00,0,661,0,Reported
OG110D,Fruitvale,256,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Fruitvale,256,Inland,2021-01-31 00:00:00,0,1700,0,Reported
OG110D,Fruitvale,256,Inland,2021-01-31 00:00:00,0,1814,0,Reported
OG110D,Fruitvale,256,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Fruitvale,256,Inland,2021-02-28 00:00:00,0,0,53,Reported
OG110D,Fruitvale,256,Inland,2021-02-28 00:00:00,0,1675,0,Reported
OG110D,Fruitvale,256,Inland,2021-02-28 00:00:00,0,2073,0,Reported
OG110D,Fruitvale,256,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Fruitvale,256,Inland,2021-03-31 00:00:00,0,0,27,Reported
OG110D,Fruitvale,256,Inland,2021-03-31 00:00:00,0,1755,0,Reported
OG110D,Fruitvale,256,Inland,2021-03-31 00:00:00,0,2182,0,Reported
OG110D,Fruitvale,256,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Fruitvale,256,Inland,2021-04-30 00:00:00,0,0,615,Reported
OG110D,Fruitvale,256,Inland,2021-04-30 00:00:00,0,1567,0,Reported
OG110D,Fruitvale,256,Inland,2021-04-30 00:00:00,0,2073,0,Reported
OG110D,Fruitvale,256,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Fruitvale,256,Inland,2021-05-31 00:00:00,0,0,545,Reported
OG110D,Fruitvale,256,Inland,2021-05-31 00:00:00,0,1741,0,Reported
OG110D,Fruitvale,256,Inland,2021-05-31 00:00:00,0,2119,0,Reported
OG110D,Fruitvale,256,Inland,2021-05-31 00:00:00,7420,0,0,Reported
OG110D,Fruitvale,256,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Fruitvale,256,Inland,2021-06-30 00:00:00,0,0,1116,Reported
OG110D,Fruitvale,256,Inland,2021-06-30 00:00:00,0,2120,0,Reported
OG110D,Fruitvale,256,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Fruitvale,256,Inland,2021-07-31 00:00:00,0,2614,0,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-01-31 00:00:00,0,0,291,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-01-31 00:00:00,0,320,0,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-02-28 00:00:00,0,0,362,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-02-28 00:00:00,0,250,0,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-03-31 00:00:00,0,0,817,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-03-31 00:00:00,0,286,0,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-04-30 00:00:00,0,0,33,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-04-30 00:00:00,0,300,0,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-05-31 00:00:00,0,0,254,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-05-31 00:00:00,0,341,0,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-06-30 00:00:00,0,0,297,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-06-30 00:00:00,0,300,0,Reported
OG110D,Gill Ranch Gas,266,Northern,2021-07-31 00:00:00,0,0,554,Reported
OG110D,Greeley,280,Inland,2021-01-31 00:00:00,0,4018,0,Reported
OG110D,Greeley,280,Inland,2021-02-28 00:00:00,0,5452,5,Reported
OG110D,Greeley,280,Inland,2021-03-31 00:00:00,0,5672,6,Reported
OG110D,Greeley,280,Inland,2021-04-30 00:00:00,0,6152,0,Reported
OG110D,Greeley,280,Inland,2021-05-31 00:00:00,0,6251,0,Reported
OG110D,Greeley,280,Inland,2021-06-30 00:00:00,0,5952,10,Reported
OG110D,Greeley,280,Inland,2021-07-31 00:00:00,0,5858,23,Reported
OG110D,Grimes Gas,282,Northern,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Grimes Gas,282,Northern,2021-01-31 00:00:00,0,9138,0,Reported
OG110D,Grimes Gas,282,Northern,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Grimes Gas,282,Northern,2021-02-28 00:00:00,0,8170,0,Reported
OG110D,Grimes Gas,282,Northern,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Grimes Gas,282,Northern,2021-03-31 00:00:00,0,9844,0,Reported
OG110D,Grimes Gas,282,Northern,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Grimes Gas,282,Northern,2021-04-30 00:00:00,0,8929,0,Reported
OG110D,Grimes Gas,282,Northern,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Grimes Gas,282,Northern,2021-05-31 00:00:00,0,9224,0,Reported
OG110D,Grimes Gas,282,Northern,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Grimes  West  Gas,284,Northern,2021-01-31 00:00:00,0,1079,0,Reported
OG110D,Grimes  West  Gas,284,Northern,2021-02-28 00:00:00,0,937,0,Reported
OG110D,Grimes  West  Gas,284,Northern,2021-03-31 00:00:00,0,1248,0,Reported
OG110D,Grimes  West  Gas,284,Northern,2021-04-30 00:00:00,0,1053,0,Reported
OG110D,Grimes  West  Gas,284,Northern,2021-05-31 00:00:00,0,1179,0,Reported
OG110D,Hasley Canyon,298,Coastal,2021-01-31 00:00:00,0,1635,0,Reported
OG110D,Hasley Canyon,298,Coastal,2021-02-28 00:00:00,0,331,0,Reported
OG110D,Hasley Canyon,298,Coastal,2021-03-31 00:00:00,0,686,0,Reported
OG110D,Hasley Canyon,298,Coastal,2021-04-30 00:00:00,0,291,0,Reported
OG110D,Hasley Canyon,298,Coastal,2021-05-31 00:00:00,0,1891,0,Reported
OG110D,Hasley Canyon,298,Coastal,2021-06-30 00:00:00,0,1744,0,Reported
OG110D,Hasley Canyon,298,Coastal,2021-07-31 00:00:00,0,1888,0,Reported
OG110D,Helm,300,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Helm,300,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Helm,300,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Helm,300,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Helm,300,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Helm,300,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Helm,300,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Holser,304,Coastal,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Holser,304,Coastal,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Holser,304,Coastal,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Holser,304,Coastal,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Holser,304,Coastal,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Huntington Beach,320,Southern,2021-01-31 00:00:00,0,11248,370,Reported
OG110D,Huntington Beach,320,Southern,2021-02-28 00:00:00,0,10014,451,Reported
OG110D,Huntington Beach,320,Southern,2021-03-31 00:00:00,0,290,0,Reported
OG110D,Huntington Beach,320,Southern,2021-03-31 00:00:00,0,11130,655,Reported
OG110D,Huntington Beach,320,Southern,2021-04-30 00:00:00,0,12128,176,Reported
OG110D,Huntington Beach,320,Southern,2021-05-31 00:00:00,0,8989,8474,Reported
OG110D,Huntington Beach,320,Southern,2021-07-31 00:00:00,0,290,0,Reported
OG110D,Hyperion,322,Southern,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Hyperion,322,Southern,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Hyperion,322,Southern,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Hyperion,322,Southern,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Hyperion,322,Southern,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Hyperion,322,Southern,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Hyperion,322,Southern,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Inglewood,324,Southern,2021-01-31 00:00:00,0,2600,0,Reported
OG110D,Inglewood,324,Southern,2021-02-28 00:00:00,0,2199,0,Reported
OG110D,Inglewood,324,Southern,2021-03-31 00:00:00,0,2577,0,Reported
OG110D,Inglewood,324,Southern,2021-04-30 00:00:00,0,58,0,Reported
OG110D,Inglewood,324,Southern,2021-05-31 00:00:00,0,59,0,Reported
OG110D,Jacalitos,326,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Jacalitos,326,Inland,2021-01-31 00:00:00,0,4278,709,Reported
OG110D,Jacalitos,326,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Jacalitos,326,Inland,2021-02-28 00:00:00,0,3529,865,Reported
OG110D,Jacalitos,326,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Jacalitos,326,Inland,2021-03-31 00:00:00,0,2698,2085,Reported
OG110D,Jacalitos,326,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Jacalitos,326,Inland,2021-04-30 00:00:00,0,2919,1654,Reported
OG110D,Jacalitos,326,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Jacalitos,326,Inland,2021-05-31 00:00:00,0,3610,1226,Reported
OG110D,Jacalitos,326,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Jacalitos,326,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Jasmin,328,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Jasmin,328,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Jasmin,328,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Jasmin,328,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Jasmin,328,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Jasmin,328,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Jerry Slough (ABD),332,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Jerry Slough (ABD),332,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Jerry Slough (ABD),332,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Jerry Slough (ABD),332,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Jerry Slough (ABD),332,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Jesus Maria,334,Coastal,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Jesus Maria,334,Coastal,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Jesus Maria,334,Coastal,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Jesus Maria,334,Coastal,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Jesus Maria,334,Coastal,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Jesus Maria,334,Coastal,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Kern Bluff,336,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Kern Bluff,336,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Kern Bluff,336,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Kern Bluff,336,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Kern Bluff,336,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Kern Bluff,336,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Kern Bluff,336,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Kern Front,338,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Kern Front,338,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Kern Front,338,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Kern Front,338,Inland,2021-04-30 00:00:00,0,0,0,Reported
OG110D,Kern Front,338,Inland,2021-05-31 00:00:00,0,0,0,Reported
OG110D,Kern Front,338,Inland,2021-06-30 00:00:00,0,0,0,Reported
OG110D,Kern Front,338,Inland,2021-07-31 00:00:00,0,0,0,Reported
OG110D,Kern River,340,Inland,2021-01-31 00:00:00,0,0,0,Reported
OG110D,Kern River,340,Inland,2021-01-31 00:00:00,0,19112,0,Reported
OG110D,Kern River,340,Inland,2021-01-31 00:00:00,0,48179,0,Reported
OG110D,Kern River,340,Inland,2021-02-28 00:00:00,0,0,0,Reported
OG110D,Kern River,340,Inland,2021-02-28 00:00:00,0,16105,0,Reported
OG110D,Kern River,340,Inland,2021-02-28 00:00:00,0,43345,0,Reported
OG110D,Kern River,340,Inland,2021-03-31 00:00:00,0,0,0,Reported
OG110D,Kern River,340,Inland,2021-03-31 00:00:00,0,18176,0,Reported
OG110D,Kern River,340,Inland,2021-03-31 00:00:00,0,46893,0,Reported
